Title,rating,is_action,is_crime,is_music,is_drama,is_family,is_comedy,is_romance,is_fantasy,is_mystery,is_war,is_biography,is_history,is_thriller,is_adventure,is_horror,is_animation,is_sport,is_sci-fi,is_documentary,duration_m,log_box_office,star_score,special_day
Shamitabh,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.0,3.518159944467463,1,0
Badlapur,7.4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,134.0,4.303358833373299,0,0
Hunterrr,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.0,3.0377259276816333,0,0
Barkhaa,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,127.0,0.886976070971967,0,0
Detective Byomkesh Bakshy!,7.6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.0,3.699066444808844,0,1
Ek Paheli Leela,3.8,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,145.0,3.6816091591025524,0,0
Gabbar Is Back,7.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0,4.856340844951821,2,0
Kuch Kuch Locha Hai,2.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,143.0,1.7491205957739038,0,0
Piku,7.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,123.0,4.764036671335582,2,0
Bombay Velvet,5.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.0,3.569115371658591,3,0
Tanu Weds Manu Returns,7.6,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,128.0,5.396817207475637,1,0
Dil Dhadakne Do,7.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,170.0,4.727455583774137,2,0
Hamari Adhuri Kahani,6.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,129.0,3.9349892117574248,1,0
Masaan,8.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.0,1.8433617540157747,1,0
I Love NY,3.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.0,1.1766991622502567,0,0
Bajrangi Bhaijaan,8.1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,163.0,6.147844782272477,2,1
Drishyam,8.2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,163.0,4.59312525961746,1,0
Brothers,6.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,156.0,4.797044427962318,1,0
Manjhi: The Mountain Man,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,120.0,2.957778570339841,0,0
All Is Well,3.6,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,126.0,3.1861085344613365,0,0
Phantom,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136.0,4.381404525781381,3,0
Welcome Back,4.3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152.0,4.954905169686148,1,0
Hero,3.6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.0,2.313101738018972,0,0
Katti Batti,4.7,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,135.0,3.5990451547702538,0,0
Kis Kisko Pyaar Karoon,5.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,133.0,4.289671234459338,0,1
Bhaag Johnny,5.1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,118.0,1.299143490005207,0,1
Calendar Girls,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.0,2.3217145838246966,0,1
Singh Is Bliing,5.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,141.0,4.883177172539157,1,0
Jazbaa,5.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,119.0,3.6311967413080875,1,0
Pyaar Ka Punchnama 2,7.2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,137.0,4.54741689814296,0,1
Shaandaar,3.7,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,144.0,4.156329234265378,2,1
Titli,7.5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,116.0,1.2871499744583506,0,0
Prem Ratan Dhan Payo,4.4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.0,5.7274512959482395,1,1
Hate Story 3,4.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,126.0,4.334777234410428,0,0
Dilwale,5.1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,158.0,2.3245691262408874,3,1
Bajirao Mastani,7.3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,158.0,5.596062959841023,4,1
Chhota Bheem Himalayan Adventure,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,97.0,1.8404341322104791,0,0
Wazir,7.1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,103.0,4.053667925761838,1,0
Chalk N Duster,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0,1.1911402049688664,0,0
Airlift,7.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,130.0,5.180549163486645,1,1
Ghayal Once Again,6.2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,127.0,3.917342291906676,0,0
Sanam Teri Kasam,7.6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,154.0,1.4288851955979895,0,0
Neerja,7.6,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,122.0,4.657223831197977,0,0
Aligarh,7.8,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,114.0,1.4929146860891407,0,0
Jai Gangaajal,5.8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.85579641847315,3.8292936854439805,0,0
Miss Teacher,3.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0.3657577921342981,0,0
Kapoor & Sons,7.7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132.0,4.626359905012502,0,0
Rocky Handsome,6.8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.85579641847315,3.5755532457124426,0,1
Love Games,4.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114.0,1.883316577877057,0,0
Fan,6.8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,142.0,4.762683081202518,1,0
Laal Rang,7.8,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,147.0,1.1911402049688664,0,0
Baaghi,5.3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,133.0,1.8748859403756049,1,0
1920 London,4.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,120.0,3.1055409868561243,0,0
One Night Stand,3.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97.0,1.6503989359321691,0,0
Buddha in a Traffic Jam,7.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114.0,0.34642656678916506,0,0
Chudail Story,2.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,100.0,0.22186544931006305,0,0
Azhar,5.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,130.0,3.841214686016034,0,0
Sarbjit,7.3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,131.0,3.6580314111680554,1,0
Phobia,6.8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,112.0,1.4990977974265958,0,0
Housefull 3,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,5.021346109994021,1,0
Te3n,7.2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,136.0,3.3080127954079583,2,0
Do Lafzon Ki Kahani,6.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,128.0,2.1570163330650596,0,0
Margarita with a Straw,7.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,1.9812063294178393,0,0
Parched,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.0,1.0373129183678687,0,0
Udta Punjab,7.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.0,4.433866159445172,3,0
A Scandall,3.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,112.0,0.15323791654296426,0,0
Sultan,7.1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,170.0,6.029787413868218,2,1
Great Grand Masti,3.7,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,134.0,2.9833790949307186,0,0
Madaari,7.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,133.0,3.2556682313797443,0,0
Fever,4.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,107.0,0.7503850236466064,0,0
Mohenjo Daro,5.6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,155.0,4.394956350819315,1,0
A Flying Jatt,3.1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,151.0,3.9942024035941706,0,0
Akira,5.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,137.0,3.7049481966935107,1,0
Baar Baar Dekho,5.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,141.0,3.786727068234818,1,1
Freaky Ali,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,120.0,3.0561157619035697,0,1
Pink,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136.0,4.513487178750913,1,0
Raaz Reboot,4.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,128.0,3.7565561157615477,0,0
M.S. Dhoni: The Untold Story,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,184.0,5.218178904997124,1,0
Tutak Tutak Tutiya,5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,138.0,1.9773928987866762,0,1
Ae Dil Hai Mushkil,5.9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,158.0,5.051294205008075,4,1
Shivaay,6.1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.0,4.9377583983623285,1,1
Force 2,6.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,127.0,3.918439847471065,1,0
Dear Zindagi,7.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,151.0,4.5545302026267915,2,0
Kahaani 2,6.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,127.0,3.8382477322196493,1,0
Befikre,4.1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,130.0,4.432390982172478,3,0
Wajah Tum Ho,4.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,136.0,2.728558166253599,0,0
Dangal,8.3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,161.0,6.283372121105083,1,1
OK Jaanu,5.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,135.0,3.475653310437557,1,0
Kaabil,7.2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.0,4.93137668397266,1,1
Jolly LLB 2,7.2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,137.0,5.049887327230121,1,0
The Ghazi Attack,7.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,116.0,3.328411975237233,0,0
Irada,6.3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,109.0,0.7542911369587076,0,0
Bhouri,6.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,0.0013239512750163724,0,0
Rangoon,5.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,170.0,3.3462991695127786,2,0
Commando 2,5.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,144.0,3.5333927014776543,0,0
Machine,2.8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,148.0,1.6409288639988293,1,0
OMG: Oh My God!,8.1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,125.0,4.690618220107512,2,0
Phillauri,6.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,138.0,3.608288543061663,1,0
Naam Shabana,6.2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,147.0,3.906018623548778,1,0
Sarkar 3,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0,2.6501062709308414,1,0
Meri Pyaari Bindu,6.1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,117.0,2.617768124045116,1,0
Hindi Medium,7.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132.0,4.534691780899297,0,0
Half Girlfriend,4.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,135.0,4.393054770012913,1,0
Sachin - A Billion Dreams,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,138.0,4.22567250584152,0,0
Hanuman Da' Damdaar,5.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105.0,1.04433596657101,1,0
Raabta,4.8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147.0,3.5555862317699853,1,0
Behen Hogi Teri,5.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0,1.290996350984548,0,0
Tubelight,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,136.0,5.068897896958353,2,1
Ek Haseena Thi Ek Deewana Tha,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0,0.9768344494364722,0,0
Mom,7.2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,146.0,3.9197846264509772,1,0
Guest iin London,5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132.0,2.7144411241660578,0,0
Jagga Jasoos,6.4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,161.0,4.287065869025427,2,0
Munna Michael,3.4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,3.797141659703428,0,0
Tum Mile,5.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,140.0,2.587343242394465,0,0
Mubarakan,5.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,156.0,4.312772924727609,1,0
Indu Sarkar,6.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,141.85579641847315,2.02259324453126,0,0
Jab Harry Met Sejal,5.1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,143.0,4.456973968350152,2,0
Gurgaon,6.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,107.0,0.5318973778914641,1,0
Babumoshai Bandookbaaz,6.8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0,2.9120784950525085,0,0
Baadshaho,4.9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,136.0,4.648891079956494,1,1
Lipstick Under My Burkha,6.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117.0,3.275254174212008,0,0
Simran,5.2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,124.0,3.1724771744274123,0,0
Lucknow Central,6.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,2.762416823230186,0,0
Bhoomi,5.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.0,2.713563146717247,1,1
Newton,7.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106.0,3.440612958759264,1,1
Judwaa 2,3.7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,145.0,5.218377766871512,0,1
Crd,6.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108.0,0.06413975814597658,0,1
Chef,5.7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,2.24486645327815,1,0
Secret Superstar,7.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0,4.442581849555514,0,1
Golmaal Again,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,140.0,5.611315840733119,2,1
Ittefaq,7.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0,1.2651628918352806,1,0
Shaadi Mein Zaroor Aana,7.5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,137.0,2.757385287981685,0,0
Tumhari Sulu,7.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0,3.889624732225588,1,0
Aksar 2,3.6,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,127.0,2.1304954842255985,0,0
Ajji,6.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0,0.1589059138485776,0,0
Julie 2,2.2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,159.0,1.0489875381814415,0,0
Monsoon Shootout,6.6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,0.5849475558036596,0,0
Tiger Zinda Hai,5.9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,161.0,6.109977746017285,2,1
1921,4.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,144.0,3.0691463338342446,0,0
Kaalakaandi,6.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,112.0,2.2151798162892082,1,0
Padmaavat,7.1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,163.0,5.96623067997135,4,1
Pad Man,7.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,4.666709280610491,1,0
Aiyaary,5.3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.0,3.1970036103901496,0,0
Welcome to New York,1.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,118.0,1.4022575456308843,2,0
Daddy's Daughter,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0,0.0012867201848129903,0,0
Sonu Ke Titu Ki Sweety,7.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.0,4.9507323714300355,0,0
Pari,6.6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,136.0,3.6451208768733583,1,0
3 Storeys,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,1.7995936332822977,0,0
Raid,7.4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,122.0,4.895655400357243,1,0
Hichki,7.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.0,4.102603858787005,1,0
Baaghi 2,4.8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,137.0,1.7403874928107452,0,1
Missing,5.8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,120.0,0.7454035179316545,0,0
Blackmail,7.1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,138.0,1.8453713597928885,0,0
October,7.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115.0,3.9375277586525272,0,0
Beyond the Clouds,6.9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0,1.1309839059838156,0,0
Omerta,7.1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,98.0,1.7198466562291115,0,0
102 Not Out,7.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0,4.219661437849747,1,0
Raazi,7.7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,138.0,5.077982301789373,2,0
The Past,3.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,120.0,0.07441419128064201,0,0
Kuch Pal Pyar Ke,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0,0.0012867201848129903,0,0
Bhavesh Joshi Superhero,7.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0,1.0577280047181674,0,0
Race 3,1.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.0,5.371791073983518,2,1
Sanju,7.6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,155.0,6.091364046355658,3,0
Soorma,7.3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,131.0,3.7551894827201213,0,0
Dhadak,4.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,138.0,4.569783530247465,0,0
Saheb Biwi Aur Gangster 3,4.4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,2.261848831696236,1,0
Mulk,7.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,3.3381606829416945,0,0
Karwaan,7.6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,114.0,3.248305669818063,0,0
Gold,7.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,151.0,4.911419304487225,0,0
Satyameva Jayate,5.7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,4.650598929140169,0,0
Genius,5.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,165.0,1.8813272740540343,1,0
Yamla Pagla Deewana Phir Se...,4.4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145.0,2.592299920369638,0,0
Paltan,5.2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,150.0,2.3292609302504856,0,0
Love Sonia,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0,1.1796420898373403,0,0
Batti Gul Meter Chalu,5.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.0,3.9035713866816235,2,0
Manto,7.3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,112.0,1.7538506633505822,0,0
Sui Dhaaga: Made in India,6.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0,4.632221689865869,1,0
Pataakha,7.2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,134.0,2.2974178791698465,0,0
Andhadhun,8.2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,139.0,4.575105050340477,1,0
Tumbbad,8.2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,108.0,2.916257766775723,0,1
Jalebi,6.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.0,1.4117163559909949,0,1
Badhaai Ho,7.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.0,5.18279163989564,1,1
Baazaar,6.5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,137.0,3.4932468871892577,1,0
Lupt,4.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,110.0,1.1142237595090647,0,1
Thugs of Hindostan,4.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,164.0,5.276401136959862,2,1
Mohalla Assi,6.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0,1.135130416465758,0,0
Pihu,6.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91.0,1.5709347187982428,0,0
Kedarnath,6.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,116.0,4.461850670749842,0,0
Delhi Bus,6.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,109.0,0.0025717868481836465,0,0
Zero,5.2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,164.0,4.764221975773593,3,1
Simmba,5.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.0,5.7378964122260045,2,0
706,5.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,120.0,0.007287071001848625,0,0
Evening Shadows,7.2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102.0,0.024086530793025345,0,0
Fraud Saiyaan,4.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109.0,0.4983737951461319,0,0
Thackeray,5.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,120.0,3.1429730926564456,0,1
Ek Ladki Ko Dekha Toh Aisa Laga,5.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0,3.2472789980843575,1,0
Gully Boy,7.9,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,154.0,5.147246873967151,2,1
Total Dhamaal,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,130.0,5.241738055724834,3,0
Sonchiriya,7.9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.0,2.202218193461748,0,0
Luka Chuppi,6.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,126.0,4.757850897686789,0,0
Photograph,6.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110.0,0.9448558590083675,0,0
Milan Talkies,5.2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,141.0,0.4909409151791561,0,0
Kesari,7.4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,150.0,5.242898295376858,1,0
Hotel Mumbai,7.6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,123.0,2.5204129090874123,0,0
Notebook,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115.0,1.7109986105278958,0,0
Romeo Akbar Walter,6.7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,141.0,3.878088486176073,0,0
The Tashkent Files,8.1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,134.0,3.090046059081015,1,0
